instance ASCENT_CANDIDATES BACKBONE_TRIALS BACKTRACKING CANDIDATE_SET_TYPE EXTRA_CANDIDATES EXTRA_CANDIDATE_SET_TYPE GAIN23 GAIN_CRITERION INITIAL_STEP_SIZE INITIAL_TOUR_ALGORITHM KICK_TYPE KICKS MAX_CANDIDATES MOVE_TYPE PATCHING_A PATCHING_C POPULATION_SIZE RESTRICTED_SEARCH SUBGRADIENT SUBSEQUENT_MOVE_TYPE SUBSEQUENT_PATCHING result
129 53 1 NO ALPHA 4 NEAREST-NEIGHBOR NO YES 2 MOORE 13 5 10 9 14 1 528 YES NO 2 YES 32932370
129 232 3 YES DELAUNAY 11 QUADRANT YES YES 2 NEAREST-NEIGHBOR 5 4 5 14 10 4 319 YES NO 3 NO 40237866
129 223 0 NO NEAREST-NEIGHBOR 14 QUADRANT YES YES 3 QUICK-BORUVKA 7 4 18 17 12 4 283 YES NO 2 NO 38150073
129 465 2 NO NEAREST-NEIGHBOR 0 NEAREST-NEIGHBOR NO YES 2 WALK 20 2 7 15 9 4 428 NO NO 6 NO 143915075
129 130 2 YES ALPHA 0 QUADRANT YES NO 1 SIERPINSKI 18 3 11 7 6 4 998 YES NO 5 YES 34446816
129 492 3 YES QUADRANT 6 QUADRANT NO NO 2 MOORE 14 4 5 6 20 2 690 YES NO 4 YES 35440668
129 226 5 NO ALPHA 1 QUADRANT NO YES 2 WALK 12 1 8 3 3 1 171 NO NO 0 YES 32723196
129 103 3 YES ALPHA 3 QUADRANT NO NO 4 BORUVKA 4 2 6 4 7 3 360 YES NO 0 NO 33379483
129 319 3 NO ALPHA 2 QUADRANT NO YES 5 SIERPINSKI 6 4 3 12 11 4 587 YES NO 4 YES 32812833
129 472 2 NO NEAREST-NEIGHBOR 4 QUADRANT NO YES 1 GREEDY 18 5 8 4 19 1 85 YES NO 4 NO 32574537
129 198 2 YES ALPHA 4 QUADRANT NO YES 5 GREEDY 12 5 4 10 12 3 173 NO NO 3 NO 32543049
129 359 4 NO ALPHA 0 NEAREST-NEIGHBOR NO YES 1 QUICK-BORUVKA 20 5 8 20 11 2 648 NO NO 3 YES 38817593
129 53 4 NO ALPHA 1 NEAREST-NEIGHBOR YES NO 1 BORUVKA 12 4 6 9 19 3 98 NO NO 0 YES 35231830
129 459 3 YES QUADRANT 7 QUADRANT YES NO 5 WALK 6 5 13 20 7 4 82 YES NO 3 YES 122626849
129 81 0 NO ALPHA 1 NEAREST-NEIGHBOR NO YES 4 BORUVKA 16 2 8 20 2 3 409 NO NO 6 YES 38550514
129 351 0 NO ALPHA 1 QUADRANT NO YES 3 GREEDY 12 3 4 18 6 5 432 NO NO 4 NO 36174454
129 143 1 YES ALPHA 13 QUADRANT YES NO 2 QUICK-BORUVKA 17 2 10 11 13 1 894 YES NO 0 NO 45042906
129 63 3 YES QUADRANT 6 QUADRANT YES NO 3 NEAREST-NEIGHBOR 14 1 9 18 6 5 5 NO NO 5 YES 41310543
129 278 3 YES QUADRANT 16 NEAREST-NEIGHBOR NO NO 3 BORUVKA 15 4 11 14 6 1 592 YES NO 2 NO 36731418
129 227 1 NO ALPHA 7 QUADRANT YES YES 4 QUICK-BORUVKA 12 4 6 7 8 4 183 YES NO 4 NO 32559834
129 43 2 YES ALPHA 6 QUADRANT YES NO 5 NEAREST-NEIGHBOR 15 5 12 16 13 4 315 NO NO 3 NO 42199293
129 385 4 YES DELAUNAY 9 QUADRANT YES NO 5 QUICK-BORUVKA 14 2 6 17 5 2 828 NO NO 6 YES 42910282
129 337 1 YES ALPHA 9 NEAREST-NEIGHBOR YES NO 4 NEAREST-NEIGHBOR 11 4 3 2 5 5 539 NO NO 4 YES 34348499
129 468 5 NO ALPHA 12 NEAREST-NEIGHBOR NO YES 2 SIERPINSKI 13 3 17 4 3 1 106 NO NO 2 NO 32797022
129 44 3 YES ALPHA 5 NEAREST-NEIGHBOR YES YES 4 NEAREST-NEIGHBOR 10 5 3 13 15 4 717 YES NO 3 NO 36628399
129 383 1 NO NEAREST-NEIGHBOR 20 NEAREST-NEIGHBOR YES NO 5 SIERPINSKI 18 5 18 6 16 3 6 NO NO 2 NO 41042454
129 42 1 NO DELAUNAY 16 QUADRANT YES YES 2 BORUVKA 10 4 14 5 17 1 10 NO NO 0 NO 32842955
129 230 5 NO QUADRANT 18 NEAREST-NEIGHBOR NO YES 3 SIERPINSKI 9 3 7 2 14 1 863 YES NO 3 YES 32659361
129 87 4 NO ALPHA 18 QUADRANT NO NO 3 WALK 5 4 10 11 18 4 694 NO NO 0 YES 52522986
129 221 2 NO ALPHA 15 NEAREST-NEIGHBOR YES YES 2 NEAREST-NEIGHBOR 14 4 20 2 4 2 973 YES NO 5 YES 32859210
129 440 5 NO DELAUNAY 7 QUADRANT NO YES 5 BORUVKA 4 2 18 20 5 4 195 NO NO 2 YES 38608429
129 231 3 YES NEAREST-NEIGHBOR 0 NEAREST-NEIGHBOR YES YES 5 BORUVKA 9 4 16 19 17 4 18 YES NO 3 YES 37149006
129 353 5 NO ALPHA 18 QUADRANT YES YES 3 BORUVKA 11 1 13 8 5 3 24 YES NO 3 YES 33697516
129 254 2 NO NEAREST-NEIGHBOR 2 QUADRANT YES YES 5 SIERPINSKI 15 3 12 18 13 4 70 NO NO 5 NO 42385585
129 61 2 NO ALPHA 18 NEAREST-NEIGHBOR YES NO 5 GREEDY 15 4 4 14 11 4 838 YES NO 3 YES 37508207
129 413 5 YES ALPHA 3 NEAREST-NEIGHBOR NO NO 1 WALK 9 4 16 16 17 2 226 YES NO 5 NO 74966461
129 301 4 NO ALPHA 0 NEAREST-NEIGHBOR YES YES 5 MOORE 17 3 11 2 4 5 332 NO NO 4 NO 32520701
129 51 1 NO NEAREST-NEIGHBOR 19 QUADRANT YES NO 2 SIERPINSKI 19 1 15 6 16 2 774 YES NO 3 YES 41582126
129 360 1 NO ALPHA 17 QUADRANT NO YES 1 MOORE 13 3 6 4 19 4 1 NO NO 6 NO 33915201
129 358 1 NO DELAUNAY 10 NEAREST-NEIGHBOR NO YES 1 SIERPINSKI 7 5 11 3 15 1 468 NO NO 4 NO 32591424
129 411 4 YES QUADRANT 5 QUADRANT YES YES 5 QUICK-BORUVKA 6 5 8 4 15 4 296 NO NO 2 NO 32675081
129 392 0 YES DELAUNAY 5 NEAREST-NEIGHBOR NO NO 3 BORUVKA 5 1 20 16 3 1 164 NO NO 0 YES 38575126
129 172 4 NO NEAREST-NEIGHBOR 18 NEAREST-NEIGHBOR NO YES 1 QUICK-BORUVKA 14 1 8 9 8 2 148 NO NO 4 NO 33007240
129 476 1 NO ALPHA 15 QUADRANT NO NO 4 BORUVKA 10 1 10 11 19 2 452 YES NO 5 NO 39420180
129 471 4 YES NEAREST-NEIGHBOR 11 QUADRANT NO NO 3 QUICK-BORUVKA 10 3 13 19 8 5 619 YES NO 5 NO 38216933
129 490 3 YES QUADRANT 2 QUADRANT YES NO 1 SIERPINSKI 20 4 11 10 14 4 609 NO NO 3 NO 35159208
129 82 3 YES QUADRANT 15 NEAREST-NEIGHBOR NO YES 2 QUICK-BORUVKA 13 2 10 9 3 4 895 YES NO 4 NO 36791926
129 87 3 NO NEAREST-NEIGHBOR 9 NEAREST-NEIGHBOR YES YES 2 NEAREST-NEIGHBOR 7 3 7 7 3 2 329 YES NO 4 NO 32535631
129 79 2 YES NEAREST-NEIGHBOR 14 QUADRANT YES NO 4 NEAREST-NEIGHBOR 14 3 14 10 17 4 137 YES NO 3 YES 35506562
129 25 5 NO QUADRANT 10 QUADRANT NO YES 1 MOORE 12 1 13 17 19 5 21 NO NO 0 YES 42774756
129 78 4 YES ALPHA 12 QUADRANT NO YES 4 GREEDY 17 2 3 7 13 3 766 NO NO 6 YES 33553823
129 459 2 NO QUADRANT 15 NEAREST-NEIGHBOR NO YES 5 GREEDY 12 4 9 20 14 4 729 YES NO 2 NO 37318516
129 155 4 NO ALPHA 9 NEAREST-NEIGHBOR NO YES 3 BORUVKA 19 1 13 7 10 3 618 YES NO 6 YES 33115363
129 265 0 YES NEAREST-NEIGHBOR 0 QUADRANT NO YES 3 QUICK-BORUVKA 18 3 4 5 6 3 476 NO NO 3 YES 32544535
129 51 4 YES ALPHA 10 QUADRANT YES YES 2 WALK 15 2 19 6 18 1 525 YES NO 6 NO 33821443
129 31 2 NO ALPHA 3 NEAREST-NEIGHBOR YES YES 2 QUICK-BORUVKA 14 2 4 4 7 5 604 YES NO 6 YES 32654076
129 308 1 YES NEAREST-NEIGHBOR 5 NEAREST-NEIGHBOR YES NO 4 WALK 18 3 7 11 16 1 798 NO NO 2 YES 126624445
129 315 3 NO DELAUNAY 5 QUADRANT YES NO 4 GREEDY 18 4 14 16 17 2 756 NO NO 5 YES 38145888
129 30 3 NO ALPHA 9 QUADRANT YES NO 4 SIERPINSKI 13 3 18 17 5 2 132 YES NO 0 NO 42431866
129 386 2 YES NEAREST-NEIGHBOR 1 QUADRANT NO NO 2 SIERPINSKI 14 1 4 11 14 4 307 YES NO 3 YES 41321666
129 166 3 NO ALPHA 16 QUADRANT YES NO 2 GREEDY 10 1 11 14 17 5 6 NO NO 3 YES 37858385
129 398 4 YES ALPHA 15 NEAREST-NEIGHBOR YES YES 3 WALK 7 4 9 16 19 2 870 YES NO 4 YES 88202256
129 322 2 YES DELAUNAY 6 QUADRANT NO NO 3 BORUVKA 6 2 14 6 13 5 639 YES NO 0 NO 33984760
129 408 0 NO QUADRANT 17 QUADRANT YES NO 3 QUICK-BORUVKA 7 2 15 19 16 2 871 YES NO 3 YES 38167862
129 85 2 YES ALPHA 7 QUADRANT NO NO 4 GREEDY 15 3 3 10 5 5 598 NO NO 2 YES 37820623
129 179 1 YES DELAUNAY 11 NEAREST-NEIGHBOR YES NO 1 MOORE 20 3 12 3 10 5 579 NO NO 2 YES 37465824
129 441 2 NO DELAUNAY 10 NEAREST-NEIGHBOR NO YES 5 GREEDY 18 4 3 4 13 5 890 YES NO 2 NO 32772792
129 142 1 NO ALPHA 14 NEAREST-NEIGHBOR YES YES 2 QUICK-BORUVKA 16 4 10 18 15 4 971 NO NO 2 NO 44367594
129 411 0 NO DELAUNAY 17 QUADRANT NO NO 3 QUICK-BORUVKA 13 4 15 9 4 5 155 YES NO 3 NO 43305560
129 417 0 NO NEAREST-NEIGHBOR 2 QUADRANT NO NO 1 QUICK-BORUVKA 13 4 19 3 6 4 861 NO NO 4 NO 33228780
129 134 1 YES QUADRANT 6 NEAREST-NEIGHBOR NO YES 5 SIERPINSKI 13 4 10 11 3 2 591 YES NO 4 NO 39259149
129 123 3 YES ALPHA 11 QUADRANT NO YES 5 BORUVKA 14 3 16 12 12 3 283 YES NO 0 YES 39083944
129 203 0 YES DELAUNAY 20 NEAREST-NEIGHBOR NO YES 1 QUICK-BORUVKA 11 1 5 12 16 4 38 NO NO 3 YES 41443813
129 455 1 YES ALPHA 0 QUADRANT NO NO 4 WALK 18 5 9 12 18 5 138 YES NO 0 NO 69460485
129 192 1 YES QUADRANT 8 QUADRANT NO NO 1 MOORE 18 1 20 16 12 5 989 NO NO 2 NO 43273772
129 292 3 NO DELAUNAY 0 NEAREST-NEIGHBOR YES NO 1 GREEDY 14 1 20 4 19 4 693 NO NO 2 NO 32802283
129 15 1 YES ALPHA 6 NEAREST-NEIGHBOR YES NO 5 WALK 12 1 10 20 11 5 779 YES NO 0 YES 67134540
129 157 2 NO QUADRANT 12 NEAREST-NEIGHBOR NO YES 2 WALK 8 1 7 2 19 3 892 YES NO 5 NO 32538924
129 209 5 YES DELAUNAY 10 NEAREST-NEIGHBOR NO NO 5 NEAREST-NEIGHBOR 11 3 14 8 15 1 265 NO NO 3 YES 41302102
129 138 1 NO QUADRANT 5 NEAREST-NEIGHBOR YES YES 5 BORUVKA 16 2 3 9 16 1 954 YES NO 5 YES 32684549
129 371 2 NO ALPHA 5 NEAREST-NEIGHBOR YES NO 4 QUICK-BORUVKA 16 2 6 11 18 3 406 YES NO 0 NO 37881383
129 21 2 NO NEAREST-NEIGHBOR 3 QUADRANT YES NO 1 NEAREST-NEIGHBOR 8 5 14 15 15 1 710 YES NO 3 NO 41053428
129 216 3 NO QUADRANT 7 QUADRANT YES NO 3 MOORE 13 3 11 3 19 5 263 NO NO 0 YES 33649404
129 47 4 NO QUADRANT 3 NEAREST-NEIGHBOR YES YES 4 QUICK-BORUVKA 9 2 3 2 17 1 750 NO NO 0 NO 35406226
129 444 1 NO DELAUNAY 18 NEAREST-NEIGHBOR YES YES 1 NEAREST-NEIGHBOR 16 3 15 10 16 2 40 NO NO 5 YES 45161688
129 473 5 YES QUADRANT 14 NEAREST-NEIGHBOR NO NO 1 BORUVKA 5 3 15 6 7 1 143 NO NO 4 YES 33984619
129 479 1 NO ALPHA 7 NEAREST-NEIGHBOR YES YES 5 MOORE 18 2 4 5 3 1 619 YES NO 4 YES 32576910
129 361 4 NO ALPHA 10 QUADRANT YES NO 4 MOORE 6 2 3 10 7 1 861 NO NO 3 YES 42593365
129 19 0 YES ALPHA 5 NEAREST-NEIGHBOR NO YES 5 SIERPINSKI 14 5 14 7 17 4 807 NO NO 2 YES 32652731
129 86 3 NO DELAUNAY 5 NEAREST-NEIGHBOR NO NO 5 SIERPINSKI 9 3 10 5 10 1 666 NO NO 5 YES 33011269
129 174 1 NO NEAREST-NEIGHBOR 5 QUADRANT NO NO 3 BORUVKA 19 1 17 17 4 1 969 YES NO 2 NO 37595118
129 171 2 YES NEAREST-NEIGHBOR 11 QUADRANT NO NO 5 WALK 5 5 10 12 7 5 963 YES NO 5 YES 103636543
129 411 1 NO NEAREST-NEIGHBOR 6 QUADRANT NO NO 1 WALK 9 2 18 3 12 1 85 YES NO 5 YES 34525474
129 450 4 YES DELAUNAY 10 NEAREST-NEIGHBOR YES YES 5 WALK 6 5 20 3 15 3 441 NO NO 2 YES 32668166
129 477 2 NO QUADRANT 8 QUADRANT NO NO 5 NEAREST-NEIGHBOR 17 5 9 10 2 3 255 YES NO 6 NO 38067235
129 354 0 YES ALPHA 0 NEAREST-NEIGHBOR NO YES 1 WALK 7 5 17 20 11 3 165 YES NO 4 YES 74717263
129 148 0 NO NEAREST-NEIGHBOR 16 NEAREST-NEIGHBOR YES YES 2 MOORE 19 5 5 2 7 4 811 YES NO 3 NO 32570064
129 176 5 NO ALPHA 15 NEAREST-NEIGHBOR YES YES 2 WALK 5 1 20 5 13 2 250 NO NO 4 NO 32580793
129 156 5 YES QUADRANT 0 NEAREST-NEIGHBOR YES YES 5 WALK 20 5 8 17 15 4 944 YES NO 2 NO 118940356
129 289 4 NO QUADRANT 17 NEAREST-NEIGHBOR YES YES 1 GREEDY 17 3 20 20 5 4 332 NO NO 6 YES 38090658
129 164 1 YES DELAUNAY 2 QUADRANT NO NO 4 GREEDY 13 2 20 16 16 3 653 YES NO 2 YES 37179856
129 217 4 NO QUADRANT 5 QUADRANT YES NO 3 BORUVKA 20 5 4 18 4 3 522 NO NO 4 NO 38141168
129 126 1 YES QUADRANT 4 NEAREST-NEIGHBOR YES YES 5 QUICK-BORUVKA 4 2 3 13 3 4 618 NO NO 5 NO 39591911
129 202 4 YES DELAUNAY 17 QUADRANT YES NO 5 GREEDY 12 1 16 6 13 1 291 YES NO 3 YES 34768753
129 129 5 YES ALPHA 16 QUADRANT YES NO 3 MOORE 20 4 13 13 7 5 973 YES NO 5 NO 41705209
129 388 2 YES NEAREST-NEIGHBOR 10 QUADRANT YES NO 1 GREEDY 20 4 14 13 8 1 142 YES NO 3 NO 37904946
129 188 5 YES DELAUNAY 14 QUADRANT YES YES 4 QUICK-BORUVKA 6 5 9 5 11 1 971 YES NO 4 NO 32549931
129 123 2 YES DELAUNAY 20 NEAREST-NEIGHBOR YES NO 4 BORUVKA 18 1 8 17 10 1 634 NO NO 6 NO 38375936
129 206 0 YES ALPHA 1 NEAREST-NEIGHBOR NO NO 3 WALK 7 2 7 9 10 1 950 NO NO 4 YES 67306207
129 50 0 YES ALPHA 4 NEAREST-NEIGHBOR YES YES 3 WALK 10 5 20 10 17 4 675 YES NO 6 NO 33649320
129 45 4 NO NEAREST-NEIGHBOR 10 NEAREST-NEIGHBOR NO NO 4 QUICK-BORUVKA 17 2 9 4 6 5 123 NO NO 6 YES 35097634
129 336 2 NO DELAUNAY 12 QUADRANT NO NO 3 SIERPINSKI 4 4 19 9 11 5 51 NO NO 6 NO 42011342
129 30 1 NO DELAUNAY 14 NEAREST-NEIGHBOR YES NO 4 GREEDY 19 4 7 17 18 3 820 NO NO 6 NO 38001079
129 212 3 NO ALPHA 1 NEAREST-NEIGHBOR YES YES 4 BORUVKA 5 3 4 7 15 5 281 YES NO 2 YES 32695188
129 280 2 NO ALPHA 6 NEAREST-NEIGHBOR YES YES 3 BORUVKA 7 5 11 12 20 3 721 YES NO 4 NO 36628864
129 87 1 YES NEAREST-NEIGHBOR 5 NEAREST-NEIGHBOR NO YES 4 MOORE 17 4 20 20 9 2 227 NO NO 5 NO 43607156
129 261 4 YES ALPHA 9 QUADRANT YES YES 2 WALK 4 2 11 5 9 4 620 YES NO 5 YES 32517623
129 255 1 YES DELAUNAY 12 QUADRANT NO YES 3 MOORE 7 2 13 9 7 4 162 YES NO 2 NO 34684708
129 192 5 YES DELAUNAY 17 QUADRANT YES NO 1 GREEDY 20 1 11 13 4 2 4 YES NO 0 YES 38554863
129 305 3 YES NEAREST-NEIGHBOR 9 QUADRANT YES YES 4 MOORE 10 5 7 15 12 2 494 NO NO 2 YES 41592623
129 310 3 YES DELAUNAY 5 NEAREST-NEIGHBOR NO YES 1 BORUVKA 8 2 11 4 7 2 932 YES NO 5 YES 32565235
129 202 3 NO QUADRANT 0 NEAREST-NEIGHBOR YES YES 4 GREEDY 18 5 19 2 7 5 994 YES NO 0 YES 32673897
129 270 0 NO NEAREST-NEIGHBOR 12 NEAREST-NEIGHBOR NO YES 4 SIERPINSKI 19 4 15 17 12 1 677 NO NO 6 NO 42470507
129 453 2 NO QUADRANT 4 NEAREST-NEIGHBOR NO YES 5 SIERPINSKI 15 2 5 3 4 4 763 YES NO 0 NO 32781500
129 490 1 NO DELAUNAY 6 QUADRANT YES NO 2 QUICK-BORUVKA 16 1 15 19 12 2 746 NO NO 2 NO 39897200
129 90 0 YES DELAUNAY 4 QUADRANT YES NO 5 SIERPINSKI 6 2 9 7 14 3 130 NO NO 4 NO 34646256
129 103 1 NO ALPHA 7 QUADRANT NO YES 2 SIERPINSKI 19 1 20 10 11 3 910 NO NO 3 NO 34011734
129 382 0 YES DELAUNAY 0 NEAREST-NEIGHBOR YES YES 1 WALK 17 3 11 7 7 2 896 YES NO 2 NO 32557217
129 464 0 YES NEAREST-NEIGHBOR 17 QUADRANT NO NO 5 MOORE 13 2 4 16 8 2 480 NO NO 5 YES 43639086
129 449 5 NO DELAUNAY 19 QUADRANT NO NO 3 WALK 6 5 8 11 13 3 390 NO NO 5 NO 52289187
129 266 5 NO QUADRANT 14 NEAREST-NEIGHBOR NO YES 3 NEAREST-NEIGHBOR 11 2 7 17 4 2 112 YES NO 0 NO 40852254
129 66 4 NO DELAUNAY 3 NEAREST-NEIGHBOR NO YES 3 NEAREST-NEIGHBOR 10 4 13 15 17 3 429 YES NO 6 YES 40135071
129 445 5 NO QUADRANT 2 QUADRANT NO YES 3 WALK 17 5 9 2 13 5 515 YES NO 6 YES 32996369
129 259 1 NO NEAREST-NEIGHBOR 7 QUADRANT YES YES 3 GREEDY 5 3 12 6 4 5 40 YES NO 3 NO 33881415
129 81 4 YES DELAUNAY 9 QUADRANT NO NO 4 QUICK-BORUVKA 9 1 17 13 8 1 170 YES NO 6 NO 41278288
129 63 2 NO QUADRANT 15 QUADRANT NO NO 5 QUICK-BORUVKA 19 2 15 15 10 4 172 YES NO 3 YES 38054132
129 41 3 NO NEAREST-NEIGHBOR 8 NEAREST-NEIGHBOR NO NO 5 NEAREST-NEIGHBOR 6 5 18 5 20 4 149 YES NO 0 YES 34915159
129 126 2 NO ALPHA 4 QUADRANT NO YES 2 QUICK-BORUVKA 15 4 3 13 3 4 967 YES NO 6 YES 32587971
129 381 0 NO ALPHA 20 QUADRANT NO NO 1 BORUVKA 12 2 19 19 20 4 702 NO NO 0 NO 38761777
129 364 0 YES QUADRANT 8 NEAREST-NEIGHBOR YES YES 4 WALK 17 4 13 18 13 2 7 NO NO 6 YES 122000495
129 289 1 YES ALPHA 8 NEAREST-NEIGHBOR YES YES 2 NEAREST-NEIGHBOR 6 4 20 9 19 2 393 YES NO 5 NO 33477481
129 460 0 NO NEAREST-NEIGHBOR 7 NEAREST-NEIGHBOR YES YES 5 BORUVKA 4 1 6 17 7 4 368 YES NO 4 YES 38074251
129 227 2 YES NEAREST-NEIGHBOR 19 QUADRANT YES YES 3 WALK 18 4 17 15 19 3 376 YES NO 5 NO 110047650
129 227 5 NO NEAREST-NEIGHBOR 18 NEAREST-NEIGHBOR NO YES 4 MOORE 16 2 17 14 16 5 422 NO NO 5 NO 43342329
129 143 1 YES ALPHA 0 NEAREST-NEIGHBOR YES NO 1 GREEDY 10 1 14 12 15 4 842 NO NO 6 YES 35306068
129 493 4 YES DELAUNAY 17 NEAREST-NEIGHBOR YES NO 2 GREEDY 10 5 5 9 13 5 22 NO NO 2 NO 37005480
129 321 1 NO NEAREST-NEIGHBOR 7 NEAREST-NEIGHBOR NO YES 2 SIERPINSKI 16 2 12 16 11 1 386 NO NO 5 YES 42470507
129 352 4 YES QUADRANT 0 QUADRANT YES YES 4 QUICK-BORUVKA 9 3 19 13 20 5 276 YES NO 0 YES 38023302
129 459 3 NO NEAREST-NEIGHBOR 12 QUADRANT NO YES 4 MOORE 4 5 7 15 10 1 841 NO NO 3 YES 43588618
129 184 1 YES DELAUNAY 0 QUADRANT YES NO 4 QUICK-BORUVKA 16 2 19 12 18 4 35 NO NO 0 NO 38358522
129 277 3 YES ALPHA 19 NEAREST-NEIGHBOR YES NO 3 SIERPINSKI 14 4 11 14 2 4 92 NO NO 5 YES 41819586
129 173 2 NO NEAREST-NEIGHBOR 16 QUADRANT YES YES 4 SIERPINSKI 14 4 12 2 14 5 669 NO NO 0 NO 32798711
129 496 3 YES NEAREST-NEIGHBOR 19 NEAREST-NEIGHBOR NO YES 4 MOORE 7 4 3 20 5 3 319 NO NO 5 NO 43583484
129 266 2 YES QUADRANT 0 QUADRANT YES NO 4 SIERPINSKI 5 1 3 18 9 4 160 YES NO 5 NO 42175198
129 13 5 NO DELAUNAY 15 NEAREST-NEIGHBOR YES YES 3 MOORE 20 1 6 12 2 1 127 NO NO 4 YES 42641202
129 255 0 NO DELAUNAY 6 NEAREST-NEIGHBOR NO YES 4 NEAREST-NEIGHBOR 5 4 18 18 11 1 454 NO NO 0 YES 41206111
129 498 4 YES DELAUNAY 3 NEAREST-NEIGHBOR YES YES 2 GREEDY 13 4 18 18 9 4 917 YES NO 4 YES 37866540
129 167 0 YES DELAUNAY 17 QUADRANT YES NO 5 SIERPINSKI 4 3 8 6 12 2 563 YES NO 0 NO 42021535
129 181 3 NO DELAUNAY 15 QUADRANT NO YES 2 QUICK-BORUVKA 5 4 7 9 2 1 142 NO NO 5 YES 35920250
129 394 5 NO DELAUNAY 15 QUADRANT NO NO 5 GREEDY 12 1 12 19 20 5 654 YES NO 5 NO 37855393
129 95 4 YES QUADRANT 10 QUADRANT YES NO 4 BORUVKA 20 2 14 19 9 5 129 NO NO 5 YES 36947634
129 348 5 NO NEAREST-NEIGHBOR 13 QUADRANT NO NO 1 QUICK-BORUVKA 20 3 6 8 12 4 919 YES NO 0 YES 37314529
129 92 4 YES DELAUNAY 1 NEAREST-NEIGHBOR NO YES 4 SIERPINSKI 12 4 15 9 12 4 137 NO NO 0 YES 39738857
129 227 2 YES ALPHA 14 NEAREST-NEIGHBOR YES YES 4 QUICK-BORUVKA 16 1 20 9 11 2 8 YES NO 0 YES 39582513
129 116 1 NO DELAUNAY 3 QUADRANT YES NO 1 QUICK-BORUVKA 9 5 20 5 6 4 264 YES NO 5 NO 33056035
129 148 0 NO QUADRANT 12 QUADRANT YES YES 1 QUICK-BORUVKA 10 5 7 4 3 4 21 YES NO 4 YES 32502377
129 360 5 NO QUADRANT 13 NEAREST-NEIGHBOR YES NO 5 SIERPINSKI 16 4 8 13 18 1 245 NO NO 3 YES 42217863
129 500 5 YES NEAREST-NEIGHBOR 16 NEAREST-NEIGHBOR NO YES 1 WALK 15 5 10 2 3 5 879 NO NO 2 YES 32692268
129 93 0 YES QUADRANT 9 QUADRANT YES YES 2 BORUVKA 17 3 9 17 6 3 399 NO NO 5 NO 37688620
129 306 0 YES ALPHA 0 NEAREST-NEIGHBOR NO NO 5 GREEDY 19 4 7 10 8 3 100 NO NO 2 YES 36522939
129 449 4 YES QUADRANT 2 QUADRANT YES YES 5 SIERPINSKI 14 4 12 19 9 3 109 NO NO 2 YES 42185923
129 283 0 YES ALPHA 13 NEAREST-NEIGHBOR YES NO 2 MOORE 7 2 10 10 19 1 852 NO NO 3 YES 43070159
129 242 3 NO QUADRANT 0 NEAREST-NEIGHBOR NO YES 1 SIERPINSKI 6 1 9 2 10 4 589 YES NO 0 YES 33059661
129 417 0 NO NEAREST-NEIGHBOR 20 NEAREST-NEIGHBOR YES NO 3 MOORE 9 3 15 3 20 3 923 NO NO 3 YES 33520018
129 89 3 NO QUADRANT 0 NEAREST-NEIGHBOR YES NO 1 SIERPINSKI 5 5 17 5 16 2 837 YES NO 6 NO 40909003
129 207 1 NO NEAREST-NEIGHBOR 0 NEAREST-NEIGHBOR NO NO 1 SIERPINSKI 15 2 16 3 13 1 426 NO NO 0 NO 33565620
129 267 0 YES QUADRANT 9 QUADRANT YES YES 5 QUICK-BORUVKA 6 2 13 4 3 4 673 YES NO 6 YES 35287310
129 37 1 YES QUADRANT 8 QUADRANT YES NO 4 SIERPINSKI 10 4 5 4 6 3 604 YES NO 6 YES 34310115
129 466 2 NO ALPHA 8 NEAREST-NEIGHBOR NO NO 4 QUICK-BORUVKA 11 4 14 13 3 1 430 YES NO 3 NO 39850430
129 169 0 YES DELAUNAY 14 NEAREST-NEIGHBOR YES NO 3 WALK 17 4 17 5 10 2 363 NO NO 6 YES 43255300
129 244 3 NO QUADRANT 9 QUADRANT YES YES 1 BORUVKA 4 1 13 15 13 5 159 NO NO 5 NO 37314150
129 387 1 YES QUADRANT 12 QUADRANT YES YES 1 BORUVKA 8 1 3 11 15 3 524 NO NO 3 YES 37436438
129 164 5 NO ALPHA 13 NEAREST-NEIGHBOR YES YES 5 NEAREST-NEIGHBOR 9 1 4 2 9 1 542 NO NO 2 YES 32723132
129 64 1 YES DELAUNAY 19 QUADRANT NO NO 5 GREEDY 19 4 12 2 12 2 879 NO NO 6 NO 37138035
129 400 0 NO NEAREST-NEIGHBOR 8 QUADRANT NO YES 4 NEAREST-NEIGHBOR 13 1 16 13 16 5 801 NO NO 3 YES 38763712
129 139 1 YES QUADRANT 1 NEAREST-NEIGHBOR NO YES 1 QUICK-BORUVKA 13 2 13 19 5 4 990 NO NO 4 YES 38220979
129 160 5 YES DELAUNAY 5 QUADRANT NO NO 4 SIERPINSKI 9 5 18 20 19 3 847 NO NO 5 NO 41753717
129 138 0 NO DELAUNAY 13 QUADRANT YES NO 5 BORUVKA 9 5 19 16 4 4 231 YES NO 2 NO 39644086
129 209 1 NO DELAUNAY 8 QUADRANT YES NO 3 MOORE 13 1 19 11 3 1 797 YES NO 5 NO 43393058
129 44 2 NO DELAUNAY 18 QUADRANT YES YES 1 GREEDY 10 2 3 13 13 5 638 YES NO 4 YES 38467131
129 228 4 YES NEAREST-NEIGHBOR 4 QUADRANT NO YES 2 WALK 13 3 9 14 12 2 139 NO NO 5 NO 131949659
